GeoFips,GeoName,1976:Q1,1976:Q2,1976:Q3,1976:Q4,1977:Q1,1977:Q2,1977:Q3,1977:Q4,1978:Q1,1978:Q2,1978:Q3,1978:Q4,1979:Q1,1979:Q2,1979:Q3,1979:Q4,1980:Q1,1980:Q2,1980:Q3,1980:Q4,1981:Q1,1981:Q2,1981:Q3,1981:Q4,1982:Q1,1982:Q2,1982:Q3,1982:Q4,1983:Q1,1983:Q2,1983:Q3,1983:Q4,1984:Q1,1984:Q2,1984:Q3,1984:Q4,1985:Q1,1985:Q2,1985:Q3,1985:Q4,1986:Q1,1986:Q2,1986:Q3,1986:Q4,1987:Q1,1987:Q2,1987:Q3,1987:Q4,1988:Q1,1988:Q2,1988:Q3,1988:Q4,1989:Q1,1989:Q2,1989:Q3,1989:Q4,1990:Q1,1990:Q2,1990:Q3,1990:Q4,1991:Q1,1991:Q2,1991:Q3,1991:Q4,1992:Q1,1992:Q2,1992:Q3,1992:Q4,1993:Q1,1993:Q2,1993:Q3,1993:Q4,1994:Q1,1994:Q2,1994:Q3,1994:Q4,1995:Q1,1995:Q2,1995:Q3,1995:Q4,1996:Q1,1996:Q2,1996:Q3,1996:Q4,1997:Q1,1997:Q2,1997:Q3,1997:Q4,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4
28000,Mississippi,11493.4,11688.8,11973.1,12355.2,12661.7,12971.6,13375.3,13880.2,14014.2,14571.0,15026.6,15274.5,16020.1,16334.6,16901.3,17290.8,17437.7,17478.0,18427.8,19067.3,19578.4,20040.3,20745.6,20951.1,21214.1,21374.9,21464.6,21793.6,21901.3,22215.9,22564.7,23149.9,23976.2,24441.0,24664.0,24974.3,25239.1,25546.5,26026.0,26448.4,26485.9,26666.4,26930.9,27022.1,27623.5,27896.4,28457.9,29046.5,29332.8,29968.7,30714.7,31128.0,32164.7,32570.4,32828.5,33279.4,33743.4,34276.1,34707.8,35018.5,35435.5,36008.3,36461.8,37337.6,38217.2,38907.1,39350.9,39694.9,40702.3,41152.6,41859.8,42559.9,43848.1,44609.4,45367.3,46053.1,46781.3,47183.3,47804.1,48491.9,49387.3,50519.9,50772.3,51141.9,52402.3,52867.0,53534.5,54678.4,55557.9,56277.0,56901.4,57588.0,57613.7,57923.6,58773.4,59667.0,60494.6,61467.2,61965.4,62492.2,64373.6,65346.0,64924.4,65612.3,65444.8,66198.0,66572.7,67089.3,68151.7,68372.5,69214.9,70308.6,71354.5,72536.5,73700.4,74628.2,75313.6,76325.8,78925.8,79974.6,79853.2,80579.5,81088.8,81821.2,83622.2,86374.7,87257.5,87493.4,88293.9,93363.8,90475.2,90277.1,89531.9,89888.8,88944.2,89291.2,90500.3,92731.8,93601.0,94024.3,96080.9,95931.4,96931.9,97629.6,99189.2,99960.8,99032.1,100749.3,100593.0,101020.5,102773.3,101501.6,102021.8,103548.4,103698.1,104502.6,103684.8,104715.7,105275.3,105413.0,105886.0,106000.2,106304.6,107231.2,108447.4,108555.9,109392.3,110135.6,110407.1,111523.5,112147.4,113593.4,115081.5,115541.2,116785.1,117617.6,119012.0,134137.2,126029.6,123863.2,146732.3,134003.2,134194.5,134596.6,134489.3,135177.8,137343.2,138310.6,140209.4,141436.2,141080.0,142985.0
29000,Missouri,30022.1,30380.5,31171.1,32074.4,32804.2,33617.9,34677.3,35910.3,36547.6,37668.1,38641.8,39661.5,41057.8,41877.3,43150.6,43971.3,44773.4,44675.4,46694.8,48410.6,49827.7,50490.5,52519.1,53081.7,53370.8,54674.0,55370.6,56759.9,57090.4,58030.8,59183.0,60803.4,63023.3,64521.4,65943.9,66931.3,68018.6,69051.3,70165.9,71580.4,72205.6,72966.3,73772.9,74571.8,75703.3,76336.3,77226.3,78836.0,79700.4,81419.3,82799.8,84309.1,86707.3,87410.6,88391.3,89257.8,90012.0,91644.2,92712.3,93217.7,94099.2,95235.3,96627.0,98338.6,100201.1,101634.9,102671.6,103804.6,104627.6,106086.0,107116.3,109063.7,110358.8,112545.0,114021.6,116101.1,117524.0,118979.6,120144.6,120951.0,123525.5,125795.2,127072.3,129183.6,131824.9,132806.3,134737.1,137103.0,138270.3,140049.1,141899.1,143140.2,144016.2,144882.0,146299.0,149492.6,152691.4,155582.1,157991.2,158543.8,160990.0,161845.0,161247.9,162041.9,163730.3,164511.4,165625.5,167692.0,169259.5,170590.0,172373.1,174150.2,177259.0,179028.0,181384.8,184143.3,182775.4,185808.5,187607.3,190892.4,194706.2,197994.3,198492.7,200143.2,203501.0,207044.0,208144.0,210956.3,214681.0,223461.2,218764.5,222781.2,216155.7,216954.7,215948.6,216638.8,218649.3,221442.9,222982.3,223966.3,228046.6,229286.5,232090.8,234009.3,237957.5,240349.8,238877.3,246686.4,241131.3,242261.7,243010.3,243568.7,246120.7,249578.8,252277.6,255157.8,256436.1,258337.6,260565.0,262061.3,265254.4,265955.2,267377.6,269607.1,270612.6,272193.7,274262.5,278028.0,280421.3,285723.5,287415.7,290776.7,293937.2,295254.1,298549.7,301655.3,306530.4,334323.5,320320.8,321196.8,362001.4,340154.4,338949.5,342739.5,347739.4,353939.9,361542.2,365557.5,374067.1,378104.7,381316.0,385864.8
30000,Montana,4714.3,4768.0,4813.1,4930.5,4976.4,5090.7,5297.3,5427.2,5792.2,6006.2,6105.3,6458.5,6531.3,6290.6,6454.8,6921.0,7136.4,6893.5,7063.2,7769.7,7893.6,8042.6,8417.1,8424.3,8130.1,8410.8,8431.2,9558.2,9002.4,9062.6,9036.7,9227.5,9316.1,9524.1,9710.7,9825.0,9739.0,9636.9,9748.3,9819.6,10029.0,10121.5,10173.4,10167.5,10253.3,10319.4,10318.9,10528.7,10377.2,10559.6,10785.0,10997.2,11543.2,11735.1,11793.6,11982.5,12151.8,12311.7,12487.5,12565.8,12916.9,13042.3,13293.2,13614.1,13752.4,13980.0,14130.7,14173.9,14954.2,15177.6,15015.5,15468.9,15206.9,15468.1,15690.0,15932.5,16125.1,16281.1,16502.7,16691.2,16808.2,17054.9,17307.8,17523.8,17576.9,17718.2,18025.9,18319.9,18820.8,18978.1,19247.2,19456.8,19376.9,19372.2,19314.3,19924.2,20173.9,20626.4,20857.1,21424.8,21501.4,21695.2,21721.6,21822.7,21900.2,22171.7,22491.7,22837.5,23404.2,23838.2,24182.8,24635.5,25548.8,25976.6,26094.7,26668.6,27357.7,27780.7,28203.1,28866.7,29706.3,30230.7,30599.8,30914.0,31995.4,32556.9,32783.9,33251.1,34157.4,35308.1,34900.4,34556.3,34085.1,33882.3,33803.4,33935.7,34900.2,35498.6,35878.0,36406.7,37503.8,37763.9,38244.9,38818.2,39969.1,40199.5,40134.9,41444.0,40420.3,40760.9,40910.0,41052.7,41838.4,42810.5,43216.8,43740.1,44289.5,44538.9,44868.7,44636.2,44626.1,44843.8,45408.4,46254.9,47144.2,47978.6,48231.0,48659.5,49454.5,50070.1,50523.0,51360.5,52532.2,52918.1,53804.9,54317.0,54579.7,60896.1,58221.6,59137.8,66807.5,63338.2,63367.6,64654.9,67044.4,67981.5,68964.8,69917.4,71530.7,72116.8,72551.7,73428.3
31000,Nebraska,10142.3,10150.0,10187.1,10390.3,10689.1,10810.3,11080.8,11712.1,12122.6,12719.6,12792.7,13608.6,13230.3,13689.1,14076.3,14344.3,14428.9,14278.1,14785.7,15573.0,16547.4,16729.6,17558.9,17720.6,17726.1,18499.5,18380.6,19057.9,18763.9,18982.4,19051.1,19442.3,20332.3,20966.4,21533.7,21963.5,22475.6,22342.7,22165.5,22396.3,22495.0,22850.0,23239.5,23396.7,23512.3,23802.0,24081.4,24522.9,25122.4,25451.6,26180.8,26078.9,26821.5,27164.0,27346.2,27776.8,28644.0,29173.7,29412.7,29721.3,29715.1,30199.3,30520.8,30941.0,31502.4,32159.0,32386.2,32717.3,32606.4,33284.7,33281.9,33862.3,34796.3,35089.7,35569.3,36103.2,36598.9,36967.4,37589.9,38376.9,40115.7,41012.4,40446.7,41252.4,41465.1,41448.1,42152.4,42767.3,43540.9,44513.2,45224.7,45709.1,45660.2,46321.1,46925.1,48391.3,48528.2,49307.2,50059.1,50386.6,51489.6,52067.3,51849.4,52240.8,51928.4,52378.0,53093.3,53817.4,55320.8,55912.5,56366.4,56808.9,57763.7,58311.0,58669.1,59645.0,59463.1,60365.8,60888.5,61675.0,62375.4,63555.6,63154.5,64183.2,66531.7,67697.8,68397.3,69767.8,71424.6,73923.1,72811.5,71350.1,71516.9,71085.4,71103.7,72132.7,73261.5,75040.5,75874.7,76599.6,82999.2,83567.1,84628.5,85189.8,85774.4,86408.4,85094.7,87665.8,86299.2,86226.9,86269.3,85293.2,88716.0,91332.1,91318.9,92970.8,93750.6,94639.5,95361.5,94975.3,93540.6,93303.8,93491.5,93902.8,93961.1,95400.9,96090.8,97842.0,97997.7,98878.9,100148.5,103245.8,102769.3,103161.3,105413.7,106615.3,106116.2,114973.2,110625.3,113675.4,125537.1,122590.6,122530.4,121663.7,123348.4,125013.4,127892.5,129639.8,132455.4,133674.5,134913.4,135495.3
32000,Nevada,4916.8,5086.1,5250.5,5428.4,5619.1,5832.0,6073.5,6387.0,6703.7,7051.8,7437.5,7710.0,7961.2,8198.2,8520.8,8807.9,9268.5,9408.7,9806.2,10242.3,10550.5,10837.7,11234.4,11370.2,11536.9,11661.6,11839.0,11973.3,12144.8,12420.4,12584.0,12973.8,13198.7,13509.8,13791.7,14037.0,14444.1,14624.0,14909.9,15187.0,15538.1,15861.3,16117.2,16400.0,16727.3,17098.7,17597.5,18204.5,18698.4,19566.8,20236.8,20803.1,21429.5,21993.1,22537.6,23355.5,24239.0,24810.3,25441.7,25665.9,26697.0,27304.1,27816.5,28356.7,29501.4,30181.8,30770.1,31386.1,32436.1,32582.6,33048.2,33664.8,35193.1,36089.4,36749.4,37737.3,38862.2,39534.9,40581.7,41323.1,42680.6,43878.3,44943.8,45844.2,47198.1,47987.7,48736.0,49878.9,52265.4,53565.8,54944.7,56093.1,57511.4,58024.6,58732.6,60225.9,62324.5,64044.5,65066.5,65814.9,67324.0,68541.0,68521.3,67720.7,68651.9,69561.9,70218.2,71378.9,72027.7,73216.3,75334.2,77495.4,79165.1,81397.7,83387.5,86148.5,89702.7,92506.9,92629.1,93937.9,98058.0,99334.1,99446.6,101101.7,102816.6,103202.2,103540.7,105264.4,103076.3,104355.1,102301.7,100410.3,97007.5,96944.4,96529.5,97449.6,98354.5,100546.5,101845.2,102255.4,103606.6,104659.9,105235.1,104884.1,107449.0,107833.9,107856.1,111645.6,107302.9,108476.1,109406.0,110472.5,112074.2,114503.8,116309.4,119169.1,122870.1,124833.8,125516.8,127133.8,127138.8,128580.2,132449.9,131347.8,136037.6,138055.3,140350.1,140944.9,145678.4,146829.2,149069.6,152055.3,156241.0,158252.3,159966.2,162711.9,163725.4,176581.4,169927.8,170842.3,197554.1,188654.2,190611.4,191204.5,193401.8,196144.6,198486.6,201130.7,204188.6,206712.3,209160.9,212574.1
33000,New Hampshire,5189.5,5332.1,5561.7,5660.6,5842.1,6028.0,6229.5,6486.1,6750.9,6973.4,7218.9,7419.8,7791.2,7986.6,8227.6,8444.4,8863.2,9073.2,9358.0,9833.1,10009.5,10249.5,10731.0,11033.2,11110.4,11388.7,11817.7,11929.6,12220.0,12508.2,12832.0,13297.5,13859.0,14126.7,14515.2,14910.8,15386.0,15613.3,15926.3,16398.4,16775.8,17377.7,17707.4,18138.0,18403.8,18914.1,19513.1,20308.1,20628.3,21070.2,21467.2,22064.1,22591.2,22803.1,22900.1,23006.8,22855.4,23040.7,23148.0,22975.9,23397.2,23716.8,23873.9,24284.8,24613.0,24892.9,24945.4,25356.3,25287.4,25578.9,26034.1,26160.3,26807.2,27330.1,27590.2,28285.0,28476.6,29228.8,29348.3,29650.1,30192.4,30691.6,31086.7,31599.6,32341.4,32963.4,33573.1,34266.7,35388.3,36242.2,37084.0,37675.4,37958.1,38421.4,39156.9,40184.4,42773.0,43209.0,44087.8,45114.7,46266.1,46157.9,46037.3,46258.4,46491.3,47070.2,46995.8,47331.9,47074.6,47409.5,48026.0,48821.8,49451.5,50350.2,51269.7,51860.6,51337.2,52243.5,52827.5,53449.1,55021.7,55546.8,56068.0,57703.0,57718.4,58703.3,58251.8,58548.6,59473.8,60811.2,60125.0,60205.1,58145.7,59125.0,59875.2,60380.2,60406.4,62078.3,62474.3,62564.6,63990.1,65007.0,65210.0,65348.8,66713.1,67054.2,66957.0,68547.9,66634.6,67127.7,67234.7,67490.1,68401.3,69361.8,69632.1,71126.7,71187.7,72529.4,72968.6,74432.6,74171.2,74983.2,75817.6,75943.9,77359.8,77890.0,79469.3,79924.7,81489.8,81865.5,82824.7,83234.9,87389.1,87522.8,87712.3,88201.3,90706.7,94960.6,93965.9,94695.0,101323.7,98898.8,99474.9,101090.0,101055.1,102684.2,103769.1,104979.3,106885.0,108334.5,108506.0,109566.7
34000,New Jersey,55734.1,56639.0,58165.5,59097.0,60540.2,62013.4,63504.8,65150.2,66830.2,68895.3,70672.1,72398.8,74562.5,76087.8,78283.6,80542.1,83489.1,85489.8,87912.2,91446.9,93370.5,95664.1,99118.4,100520.6,102276.8,103990.2,106163.4,107493.6,110062.9,111571.4,114248.6,117960.4,120432.8,124263.9,127114.4,129730.7,131083.8,133468.4,135331.2,138056.4,140496.8,142763.5,145471.2,147231.1,149958.3,152265.6,155653.4,160964.8,166272.6,169166.3,172011.2,174473.5,180147.3,182076.7,183858.1,185454.4,188656.4,191807.4,194112.1,194107.5,192973.0,195199.0,197353.8,199152.9,206414.1,208988.4,211419.9,214771.8,213648.5,216613.5,218429.3,220925.0,219793.9,224025.0,226511.2,229937.5,235045.7,237912.8,240339.1,242310.0,247325.6,251844.5,254045.3,257307.4,263272.5,265814.4,270242.5,275844.2,280087.9,285137.6,289732.2,291363.2,295533.0,296722.2,300742.0,305898.3,319089.8,327424.5,332129.5,339723.3,339487.6,342196.9,340366.2,343185.0,343950.7,345976.9,346064.5,347962.7,347511.0,352306.0,356362.0,360211.8,361160.5,366637.7,372963.3,378322.1,374366.7,379511.4,385297.5,391821.4,401979.3,409519.2,411257.2,418303.8,430697.7,435023.2,435160.6,439313.5,446422.7,452659.9,450344.2,448754.9,431696.8,436326.6,436648.0,440414.4,444217.1,448603.8,450512.8,452390.7,463528.9,467589.1,471976.5,473917.1,480500.8,481893.6,481709.7,494295.9,483860.3,487874.9,489043.6,493586.4,500282.4,506211.5,511968.5,518967.9,524866.2,529170.4,532890.6,534285.3,540739.0,542110.8,546527.4,551829.8,556265.4,563008.1,569212.6,576462.2,582265.3,587763.1,596017.2,601596.0,618858.3,623728.8,626717.7,629974.4,639517.2,664075.8,662570.4,665414.0,725444.8,695080.7,699394.1,700461.1,703783.2,710656.2,720234.1,725287.3,737027.1,744726.9,755402.4,762814.7
35000,New Mexico,6724.0,6881.4,7071.0,7273.2,7454.7,7681.8,7910.6,8232.1,8475.5,8802.8,9152.3,9360.5,9690.8,9923.6,10220.5,10514.5,10859.5,11068.5,11505.5,11865.3,12129.9,12480.8,13079.6,13468.7,13651.2,13887.3,14070.9,14432.9,14618.1,14947.6,15245.0,15535.9,15857.5,16281.0,16714.7,16951.2,17468.2,17675.0,17920.2,18184.8,18413.3,18454.7,18560.0,18620.2,18815.8,19044.5,19339.8,19742.9,19951.7,20274.2,20480.9,20813.4,21415.6,21759.0,21904.8,22230.0,22762.6,23054.4,23518.1,23833.8,24388.1,24777.6,25040.6,25607.9,26117.3,26770.5,27080.6,27144.6,28305.5,28564.9,28800.1,29502.8,29889.1,30325.0,30996.5,31702.2,32411.4,32771.0,33285.8,33599.3,34072.1,34602.6,34837.8,35146.5,35950.3,36149.3,36569.0,36929.3,37736.4,38024.1,38342.1,38829.9,38418.5,38683.1,38910.2,39648.4,40693.8,41715.0,42247.8,43032.5,44153.9,44858.1,45239.1,45584.3,45918.9,46662.4,47078.9,47626.7,47978.0,48701.9,49329.7,50069.4,51035.5,51529.8,52185.6,53647.7,54003.4,55455.5,56114.8,56589.5,58821.3,59524.3,59960.6,60548.8,62153.4,62864.9,63616.5,64339.7,65517.7,68923.1,67586.9,67821.8,66165.8,66809.0,67198.0,67874.4,68026.4,69202.4,70039.1,70731.4,72287.6,72822.7,73331.4,73629.3,74649.6,75144.3,74179.0,74470.3,72749.7,73064.5,73046.5,73458.5,75549.2,76770.4,77793.0,78951.4,78538.7,79167.2,79159.3,79658.0,80052.1,80885.0,81012.1,81179.9,81730.8,81927.2,82499.6,83258.9,84774.1,85652.0,86773.6,87518.2,89823.0,90691.0,91696.2,92348.2,94490.1,103466.0,99735.1,97441.6,114854.3,106016.7,105905.4,106216.5,107030.9,109579.4,112704.1,111897.7,113557.6,115542.2,115080.1,116146.9
36000,New York,132219.4,133137.3,136559.7,138006.9,140954.7,143887.2,147117.3,150602.3,153189.3,156964.3,160137.6,164043.6,167046.3,170403.1,175839.3,180198.2,185021.6,189874.5,195571.5,202877.6,207080.9,211791.8,219589.6,223284.2,227049.6,231301.0,236654.3,241613.9,244258.1,249739.7,254587.9,262289.0,267879.6,275864.7,283426.7,289094.7,293232.6,296426.7,300623.4,305417.4,312886.1,316774.8,321854.3,325576.7,330720.6,335800.2,341195.6,349675.9,366866.1,367310.8,373610.1,385909.0,391154.9,401708.3,409106.4,412150.7,426021.2,432100.5,436745.6,434547.4,427117.2,433288.5,435243.1,436702.5,446602.1,451480.8,459129.5,471071.3,456645.5,467885.6,473417.3,480768.1,470804.8,484053.9,485277.7,496927.0,503067.2,507392.7,513927.5,516859.4,527120.6,535515.1,538261.7,546871.8,554409.0,560185.4,570854.6,583016.8,586219.3,600696.4,605059.6,608373.6,629291.6,628384.7,639973.7,643321.0,665377.0,676790.3,687173.1,703516.7,713520.7,706653.2,718245.2,699251.3,699534.5,710217.7,709325.7,711166.6,701640.3,714468.0,722234.4,731878.5,728345.7,741846.6,756689.7,770995.3,759184.4,769566.5,781692.2,800169.8,815868.9,831234.8,837998.0,858988.9,899532.5,892803.0,898971.8,907132.2,922840.8,928947.7,921698.0,908339.6,889216.8,910319.7,907910.0,917306.5,929774.8,949792.4,946421.2,947582.7,993535.0,991465.4,997679.5,998245.5,1020188.8,1034158.1,1031417.7,1073401.8,1038161.3,1051013.9,1055917.2,1062100.0,1069979.9,1079346.0,1096303.9,1114373.3,1118656.5,1135761.4,1146983.5,1146927.7,1165397.6,1168574.8,1176568.5,1196077.8,1228098.1,1245621.0,1260519.1,1288868.7,1279906.8,1293471.1,1307483.4,1313814.7,1328377.6,1343241.5,1346412.9,1354233.4,1350053.9,1446798.6,1432374.5,1390888.3,1566720.1,1491299.2,1489806.1,1484714.9,1467916.4,1473485.4,1489321.6,1504485.7,1526201.3,1548939.0,1571469.2,1583374.1
37000,North Carolina,31093.8,31626.7,32662.6,33146.1,33650.7,34655.8,35627.3,36898.6,37956.2,39166.4,40330.8,41491.2,42468.1,43164.7,44253.8,45740.6,46976.7,48035.6,49941.9,52070.5,53204.5,54369.1,56807.2,57412.8,57794.5,59062.8,60194.2,60447.4,62064.0,63450.3,65528.8,67564.0,70057.0,72372.1,74078.1,75662.7,76832.4,78038.4,79589.5,81442.1,82912.6,84283.6,86103.2,87297.8,88665.6,90326.6,92351.8,94970.5,96736.4,99322.8,101992.1,103996.9,106771.2,109132.8,110050.4,112411.6,114773.1,116509.8,117567.2,117130.8,117995.5,120623.4,123226.7,126028.3,128755.4,131905.1,134073.7,135579.3,137817.4,140450.6,141918.9,145121.9,146581.4,149226.1,151253.8,154616.8,157692.3,159994.5,162094.4,165332.9,167175.9,172102.7,173795.2,176989.3,181402.6,182816.1,186102.2,190516.6,193071.6,196309.6,200081.4,203465.3,204741.9,205886.5,209079.4,212064.4,215747.4,220465.6,223899.5,225952.5,227297.5,229261.8,227230.4,228573.8,229097.4,231995.3,232713.5,233917.4,236878.4,238807.0,243157.8,248377.2,253646.8,258989.8,264191.0,269586.1,275006.9,278290.9,281901.9,286367.6,299525.3,302808.3,306101.5,311055.5,325295.0,327278.9,327711.4,331260.6,346346.9,356684.3,351254.9,352264.0,331760.2,339425.8,341956.6,344623.2,339417.9,343602.9,343654.3,345742.2,351876.5,354007.6,356016.2,358106.2,373105.9,377210.0,376930.9,384222.2,371435.6,371808.6,373248.3,376069.9,384521.5,391175.5,397223.0,402624.1,409428.8,412778.9,416979.3,419854.6,424489.2,425897.9,429910.3,435922.3,442264.7,447081.3,451752.1,458172.7,462962.8,469642.9,475792.3,483975.0,494412.9,499607.1,503293.7,509034.9,518881.2,559143.7,542317.0,543969.9,621796.6,583392.8,591111.6,600233.0,613327.2,614697.9,624465.3,634331.9,647949.8,649559.8,658880.4,665087.3
38000,North Dakota,4157.4,4113.0,4038.1,4099.1,3935.3,3988.2,4149.7,4971.2,5059.7,5127.8,5165.6,6078.4,5288.7,5289.6,5512.0,5940.7,5348.8,5249.2,5025.3,5472.5,6505.4,6676.6,7141.3,7294.0,6985.3,7145.0,7237.0,8452.2,7740.7,7825.5,7816.9,7969.6,8328.5,8376.7,8524.9,8595.9,8707.3,8701.2,8712.5,8851.0,8667.7,8833.6,8986.2,8996.6,8984.9,9100.7,9140.1,9197.8,8551.1,8229.1,8650.7,8412.4,9359.2,9433.1,9485.3,9613.6,10112.0,10221.5,10331.9,10359.6,10281.9,10338.2,10442.7,10544.7,11165.2,11318.7,11500.8,11555.2,11411.7,11499.4,11572.9,11661.6,12472.9,12443.3,12499.7,12711.1,12325.6,12533.5,12595.0,12755.1,13673.7,14300.6,14078.6,14097.6,13461.2,13614.9,13881.6,14122.5,14817.4,14976.7,15155.2,15365.5,14919.4,15064.2,15271.2,15776.7,16217.2,16461.2,16819.2,16866.7,16822.5,16989.4,17027.8,16883.3,17104.9,17147.3,17426.9,17745.4,18422.8,18772.4,19168.7,19434.0,19046.3,19308.6,19243.9,19724.8,20023.8,20461.9,20654.2,20865.6,21131.2,21481.5,21507.2,21914.3,23233.8,23508.4,23838.1,24735.0,26564.9,27398.8,27116.5,26690.2,26387.9,26514.6,26778.5,27207.4,28559.3,29398.2,30077.5,31000.2,32252.4,32890.9,34004.2,35204.4,37704.5,39028.4,39732.2,41689.3,38674.8,39503.7,40031.8,39944.6,40957.2,42347.2,42468.0,42952.7,41152.9,40344.6,40058.4,40076.7,39053.9,39023.4,39445.5,39405.3,39407.9,39835.1,39640.3,40091.5,41298.2,42115.8,42874.5,43975.1,43748.4,43309.9,44263.6,44550.9,45732.7,49298.7,47384.3,48069.9,52283.6,51438.2,51004.9,50320.2,53183.1,54631.1,55716.2,55783.5,57281.0,57356.5,57610.3,57728.5
39000,Ohio,70226.0,71675.4,73269.2,75219.5,76308.6,79245.8,82012.9,84021.5,84710.0,87751.1,90177.6,92780.1,95545.0,96475.3,99126.0,101413.5,104008.8,105198.5,107782.5,111907.8,113134.9,114985.3,118680.5,119537.1,119778.7,121383.7,122638.9,124240.4,124655.9,127465.9,130314.7,134224.3,138177.5,141464.8,144278.0,146063.5,148643.7,150321.1,151706.6,154707.9,156573.3,157488.3,159096.2,160515.9,162768.3,163362.0,166257.7,169547.6,172149.8,175928.2,180493.0,183976.1,189398.2,189877.4,192182.8,194690.2,198375.8,203157.3,204812.8,205526.5,204714.7,205472.4,208869.2,212417.4,216227.0,220803.3,221878.8,225390.3,225856.9,229244.4,230755.9,234877.4,237368.7,241529.7,244134.3,249268.1,251061.9,253497.8,255849.5,258704.0,260598.7,265421.7,269257.2,271403.1,276785.5,279724.8,283641.1,288644.4,293544.4,296787.7,299548.4,304085.0,303261.6,304936.1,307598.7,313831.8,319678.8,322128.9,326269.1,327173.2,332874.8,333925.6,332912.7,333124.0,333557.2,337487.5,340391.2,342414.2,344482.2,346380.7,348377.9,354474.1,353997.2,359557.1,363703.2,369754.5,364968.6,369838.4,373244.1,378484.2,384531.7,389511.7,392159.5,394157.2,405080.6,406046.1,406980.8,409038.5,417316.5,430528.2,422572.8,417925.5,410948.4,410890.2,408619.1,410944.1,413113.3,419907.8,426002.0,429794.5,443104.1,446740.5,453232.5,456618.1,460293.1,465292.2,463385.8,475677.1,468962.0,473140.9,474671.9,476100.3,484104.9,489576.0,495299.2,500922.3,505183.0,510047.8,513028.7,517099.7,517216.2,519654.8,522022.3,527596.9,534781.8,538378.7,543197.0,548800.3,553774.5,558909.5,565759.4,571648.5,577476.9,580019.9,583536.0,588568.9,594783.9,648352.7,628008.8,624198.5,708650.7,657495.1,655005.7,662339.3,667378.2,675662.7,684198.2,689692.8,701092.3,708209.4,715852.0,722425.5
40000,Oklahoma,16884.4,17042.8,17505.0,17962.5,18060.6,18479.0,19443.8,21200.4,20418.3,21538.6,22436.5,23190.8,24167.6,24840.7,25827.5,26819.4,27677.7,28141.2,29993.8,31335.1,32207.5,33247.6,35091.3,36223.4,37570.7,37997.5,38349.5,38720.1,38679.1,38975.8,38884.9,39816.0,40709.9,41565.5,42327.0,42985.4,43169.9,43344.8,43781.9,44084.3,44466.9,43985.9,43635.2,43382.8,43208.0,43413.8,43780.0,44078.8,44516.9,45226.4,46058.9,46536.4,47768.8,48198.5,48640.0,49282.3,49978.5,50820.5,51650.9,51998.5,51804.9,52346.5,52906.0,53837.5,54954.2,55947.5,56488.2,56615.6,57806.3,57952.5,58106.7,58938.5,59410.9,60457.2,61002.9,62180.8,62419.8,63102.9,63614.2,64293.3,65603.7,66893.6,67696.3,68252.2,70252.4,70443.9,71143.9,72445.4,73870.0,74888.5,75339.6,75676.2,75659.1,76192.5,77135.5,78838.8,80697.8,82593.0,84187.7,85849.9,87777.3,88811.2,88568.5,89281.1,89897.5,90446.4,90983.9,91518.6,93441.2,94792.8,95632.5,97236.1,100432.2,102307.2,103572.3,105357.3,109666.9,111488.3,113323.2,115472.0,123733.9,124313.8,124780.5,125317.8,127456.6,127841.3,129751.7,130927.7,137145.7,145393.6,145471.5,146608.6,138183.9,132790.5,130686.8,131212.0,133893.6,138493.7,141905.4,144487.6,146128.3,149284.6,152131.8,153663.1,157549.6,158847.7,158722.6,164381.5,164987.9,167648.3,168718.5,169833.0,174777.9,177362.6,179081.1,179321.4,174549.3,172472.9,172732.9,171150.1,164868.7,164319.7,164471.0,165176.8,168430.2,171342.2,172986.1,175223.3,177962.6,179531.9,181886.9,183914.5,189744.5,188970.9,190143.7,191066.0,191824.3,208108.4,199073.4,197926.8,228114.3,215700.7,216195.2,220695.7,221622.8,224641.7,228625.6,230341.9,234351.7,235747.5,238190.2,240290.6
